hru,pesticide,C_max_pst_soil,M_pst_soil,C_max_pst_surf,M_pst_surf,C_max_pst_sussed,M_pst_sussed,C_max_pst_sed,RI_max_fish,RI_max_invertebrate_water,RI_max_plant_nonvascular,RI_max_plant_vascular,RI_max_invertebrate_sed,RI_max_net,Exceedance_Events_Water,Exceedance_Events_Sed
Cherries,DIAZINON,21.7533998342361,34.2955080605098,3.18633296620952,0.0207805039071608,0.029219929569216,0.000122519827626605,29.219929569216,0.00102784934393855,3.18633296620952,0.000497864525970237,0,0.138536215922153,0,96,0
Cherries,DIFENOCONAZOLE,6.56871428188533,22.0081147523072,0.354159585748314,0.00297736196784056,0.0129150540781579,2.57932164805869e-05,12.9150540781579,0.000321963259771194,0.000459947513958849,0.0110674870546348,0.000141663834299326,0.000459947513958849,0.012451009176623,0,0
Cherries,DIURON,3.15642275086575,2.7743915324762,0.53433517861232,0.00182800307030625,0.00490054645394332,1.8401511707828e-06,4.90054645394332,7.97515191958686e-05,9.37430137916351e-05,0.197901918004563,0.0291986436400175,0,0,0,0
Cherries,ESFENVALERATE,1.7475500420992,3.02078250312658,0.00287947732594177,6.65499689951251e-06,0.00362132781852166,1.25133775524127e-05,3.62132781852166,0.0287947732594177,0.0106647308368214,0.000442996511683349,0.00033482294487695,0.0221498255841674,0.0623871491369668,0,0
Cherries,ETOXAZOLE,6.12421086570579,3.71407663129299,0.16124173534869,0.000309278467440147,0.0147853896097065,3.80825193863268e-06,14.7853896097065,5.75863340531034e-05,0.022710103570238,1.6124173534869e-05,0.00287931670265517,0,0,0,0
Cherries,FENHEXAMID,3.79995188236032,0.803325237691777,1.73407083457654,0.00230885488710123,0.0110049835426741,3.78492453011685e-06,11.0049835426741,0.00129408271237055,9.2237810349816e-05,6.64394955776452e-05,0.00173407083457654,0,0,0,0
Cherries,FENPROPATHRIN,46.1290620280199,247.040939778385,1.57229083810178,0.028414228945563,0.0761157956808419,0.000671802628207135,76.1157956808419,0.683604712218165,2.96658648698449,0.00078614541905089,0.00157229083810178,0,0,19,0
Cherries,FENPYROXIMATE,3.16954264069771,1.20157791872333,0.0574039700056347,0.00015445367983896,0.00501970737226704,8.77431190475807e-07,5.01970737226704,0.054670447624414,0.0175012103675716,0.00610680531974837,0.000302126157924393,0,0,0,0
Cherries,FLONICAMID,0.00115080260455501,0.00169728327353416,0.0901488505493674,1.96279316327935e-05,1.97674622078383e-06,5.2004578965099e-10,0.00197674622078383,9.01488505493674e-07,9.01488505493674e-07,9.01488505493674e-07,7.57553365961071e-07,4.50744252746837e-07,3.91276313518893e-06,0,0
Cherries,FLUBENDIAMIDE,0.213734275076993,1.44058945115274,0.0139366905383878,0.000499839518184688,0.000432905858800705,7.52957074171474e-06,0.432905858800705,0.000232278175639797,0.000232278175639797,0.000201981022295476,0.000255250742461316,1.17312209919089e-05,0.000933519337028295,0,0
Cherries,FLUMIOXAZIN,5.25616298788992,17.7483114231575,1.1773892596756,0.0101558450183274,0.00992721101957149,3.92812649838666e-05,9.92721101957149,0.000511908373771999,0.000199557501639932,1.38191227661455,3.36396931335885,0,0,30,0
Cherries,FLUOPYRAM,15.2000062927552,208.765288426348,6.78374939342369,0.303911288922173,0.0319061197859669,0.000305622922880902,31.9061197859669,0.00692219325859561,6.78374939342369e-05,0.0060033180472776,0.00292402991095849,0,0,0,0
Cherries,FLUPYRADIFURONE,1.62252407128018,1.64752405228322,2.5749657141835,0.00502031209772687,0.00347668152768512,1.16833206704283e-06,3.47668152768512,3.65243363713972e-05,3.31825478631894e-05,2.5749657141835e-05,3.803494407952e-05,0,0,0,0
Cherries,FLUXAPYROXAD,11.3787318200781,145.99351055122,1.79557801856863,0.0904586460725433,0.0222954148481468,0.000260712805361805,22.2954148481468,0.00385317171366658,0.000264834516013072,0.00256511145509804,0.000819898638615812,0,0,0,0
Cherries,GLUFOSINATE-AMMONIUM,127.525518885001,107.993236658592,10.4599075105292,0.0817817378612549,0.114781425682859,0.000240356300109349,114.781425682859,1.47322640993369e-05,1.56585441774389e-05,0.000224944247538262,0.00711558334049605,0,0,0,0
Cherries,"GLYPHOSATE, ISOPROPYLAMINE SALT",131.224130401008,197.366232887676,2.17062179202063,0.0156029309623808,0.220576407783878,0.00045872619008612,220.576407783878,2.16845333868195e-06,4.60853883656185e-06,2.9775333223877e-05,2.45545451586044e-05,0,0,0,0
Cherries,"GLYPHOSATE, POTASSIUM SALT",25.9434022918296,126.510879755017,2.0725088713675,0.0555624892117933,0.0409466702759623,0.000257448157126121,40.9466702759623,2.0725088713675e-05,2.0725088713675e-05,0.0001090794142825,0.000172709072613958,0.00020725088713675,0.000530489551460557,0,0
Cherries,IMIDACLOPRID,7.23904390885542,178.265420927923,6.15161052144548,0.3370692334261,0.0142020415494284,0.000261118571313222,14.2020415494284,7.41157894150058e-05,7.23718884875939e-05,0.000615161052144548,0,0.111847464026282,0,0,0
Cherries,INDAZIFLAM,1.10389122196584,29.3988249746499,0.203298652440558,0.0135592096917439,0.0019935266106352,9.15887838969345e-05,1.9935266106352,0.000484044410572756,2.0576786684267e-05,0.000271064869920743,10.6999290758188,0,0,2233,0
Cherries,IPRODIONE,95.9647369516691,337.24856044142,17.203421548448,0.219973416187018,0.144505499095495,0.000775629725403755,144.505499095495,0.00464957339147242,0.0260657902249212,0.00955745641580443,0.017203421548448,0,0,0,0
Cherries,ISOXABEN,2.75908416823105,6.61581150490482,0.5654285296815,0.00332530175257093,0.00585986128946352,1.0322941430721e-05,5.85986128946352,0.00064991785020862,0.000434945022831923,0.000403877521201071,0.0514025936074091,0,0,0,0
Cherries,LAMBDA-CYHALOTHRIN,18.6906122526605,402.324293476405,0.0083909316561214,0.00072436355622255,0.0381059888293352,0.000485719957375543,38.1059888293352,0.0399568174101019,0.0364823115483539,0.00167818633122428,0.016517582000239,0.00559395443741427,0.100228851727333,0,0
Cherries,MALATHION,113.98293305329,13.147976066542,4.04920862342291,0.00589991169658639,0.13958183686152,4.01109390037579e-05,139.58183686152,0.224956034634606,5.78458374774701,0.000311477586417147,0.000168717025975954,10.1230215585573,16.1330415355513,10,22
Cherries,"MCPA, DIMETHYLAMINE SALT",6.19851826570894e-05,1.26453569536339e-05,0.000250282082311463,6.42847406055706e-08,8.20241422474434e-08,2.4000065391617e-09,8.20241422474434e-05,5.21421004815548e-09,6.1044410319869e-09,1.56426301444664e-06,1.92524678701125e-06,0,0,0,0
Cherries,METALAXYL,0.241861789208491,0.0933138561058588,0.14913495057273,0.000262528183587224,0.000309977926871754,3.56634242923287e-08,0.309977926871754,0.000155348906846593,4.29783719229768e-05,0.000355083215649356,1.75452883026741e-06,0,0,0,0
Cherries,METCONAZOLE,0.94675957414841,4.39698970559586,0.0995017211116039,0.00208685862775067,0.00196927323768486,9.86097572421846e-06,1.96927323768486,4.73817719579066e-05,2.36908859789533e-05,5.85304241832964e-05,0.000188807819946117,0,0,0,0
Cherries,METHOXYFENOZIDE,35.4180429032533,365.596939803926,10.3684873844705,0.375878249367873,0.0610254854106588,0.000296831174566581,61.0254854106588,0.00246868747249298,0.00280229388769473,0.00304955511307956,0,0.0403443088889903,0,0,0
Cherries,MYCLOBUTANIL,18.5391148952706,189.247763071995,4.12891592489415,0.171320763114102,0.0379850212347568,0.000188392903419205,37.9850212347568,0.00206445796244708,0.000242877407346715,0.0015522240319151,3.93230088085158e-05,0,0,0,0
Cherries,NORFLURAZON,3.10272983589816,5.67382323052603,0.726591227368089,0.00416447741636912,0.00628173855268205,7.65756860916368e-06,6.28173855268205,8.9702620662727e-05,4.84394151578726e-05,0.0412835924640959,0.00844873520195452,0,0,0,0
Cherries,ORYZALIN,82.1513220381769,677.939481231977,9.73036087371516,0.342925915444214,0.142090725596821,0.00196773161858875,142.090725596821,0.00340222408171859,0.00953956948403447,0.000537588998547799,0.631841615176309,0,0,0,0
Cherries,OXYFLUORFEN,29.0789034968946,668.19269091389,0.952449429179768,0.0442854461709206,0.0545635901098066,0.00195550624694204,54.5635901098066,0.00380979771671907,0.0132284642941634,0.000476224714589884,0.680321020842692,0,0,0,0
Cherries,PARAQUAT DICHLORIDE,189.494948023785,5227.19198662358,0.291720003830352,0.0275798568787686,0.397104685739699,0.0110110356367254,397.104685739699,1.94480002553568e-05,0.00024310000319196,0.000911625011969851,0.00331500004352673,0,0,0,0
Cherries,PENDIMETHALIN,63.2788362571897,1103.41607323526,0.664531977889073,0.0322441872155378,0.132058149956132,0.00431734988765734,132.058149956132,0.00339046927494425,0.00452062569992567,0.166132994472268,0.0302059989949579,0.000292745364708843,0.204542833806805,0,0
Cherries,PENOXSULAM,0.0733833438085169,0.0206105180189015,0.0516218533777959,7.03237275836665e-05,3.76306468051561e-05,2.01265708244267e-08,0.0376306468051561,5.16218533777959e-07,5.16218533777959e-07,0.000221553018788824,0.0258109266888979,0,0,0,0
Cherries,PENTHIOPYRAD,6.83469444728191,10.2287606564902,0.869872627790068,0.00595674021442334,0.0136358851673797,3.06916516789318e-05,13.6358851673797,0.00299956078548299,0.000630342483905846,0.000550552296069663,0.00071890299817361,0,0,0,0
Cherries,PERMETHRIN,6.11536433483844,7.06930938614997,0.0239281192969736,6.09775184366047e-05,0.0104369766571884,0.000198758996880042,10.4369766571884,0.00191424954375789,0.0398801988282893,0.00191424954375789,0.00747753728030424,0.00825107561964606,0.0594373108157554,0,0
Cherries,PIPERONYL BUTOXIDE,0.145303867391932,0.0260886832754707,0.000318972096593298,4.41405987038097e-07,0.000206006847522629,2.95904206831436e-07,0.206006847522629,6.01834144515657e-08,6.25435483516271e-07,1.32905040247208e-06,0,0,0,0,0
Cherries,PROPANIL,0.0864726721374781,0.000594082365436556,0.00214708050591606,2.68689843001864e-07,5.80861411631492e-06,3.77973996448474e-11,0.00580861411631492,3.97607501095567e-07,8.98360044316344e-07,1.9518913690146e-05,3.70186294123459e-07,0,0,0,0
Cherries,PROPARGITE,88.4785857629753,240.408910418459,0.385389073019376,0.00271650375310859,0.123658732635654,0.000160841958889282,123.658732635654,0.00896253658184596,0.0275277909299555,0.0003568417342772,6.02170426592776e-06,0,0,0,0
Cherries,PROPICONAZOLE,8.02954705893714,63.2080291624821,1.32449906888274,0.0282359339563206,0.0143451657509344,6.92795069217742e-05,14.3451657509344,0.000509422718801052,0.000129852849890464,0.0142419254718574,0.000270305932425048,0,0,0,0
Cherries,PYRACLOSTROBIN,14.3258377715465,105.721419756734,0.183080802259548,0.00597255459442148,0.0232253163117823,0.000155378213616215,23.2253163117823,0.0305134670432581,0.0114425501412218,0.000217177701375502,0.000106442326895086,0,0,0,0
Cherries,PYRIPROXYFEN,1.43091351389943,0.609057918879093,0.00844033199065429,1.58807864306295e-05,0.00209550583677886,1.11523937084376e-06,2.09550583677886,3.12604888542752e-05,2.11008299766357e-05,5.62688799376953e-05,4.68907332814127e-05,0,0,0,0
Cherries,QUINOXYFEN,15.0103396648874,254.109567833955,0.0896815253514178,0.00557565630243902,0.0303039309081329,0.00039941593562088,30.3039309081329,0.000332153797597844,0.00112101906689272,0.00332153797597844,4.84765001899556e-05,0,0,0,0
Cherries,SIMAZINE,7.03824539720144,4.86271717429532,4.95773344670725,0.0122475159595502,0.00932853786600389,2.87677358437104e-06,9.32853786600389,5.50859271856361e-05,0.0045070304060975,0.123943336167681,0.0165257781556908,0.00495773344670725,0.149988964103362,0,0
Cherries,TEBUCONAZOLE,64.7840762254806,1267.254084149,9.90999147861424,0.762679470129377,0.135227134060064,0.00150774222715732,135.227134060064,0.00225227079059415,0.00355196827190475,0.00505611810133379,0.0688193852681544,0.00521853158431503,0.0848982740163021,0,0
Cherries,THIAMETHOXAM,2.79383296492662,31.2675149430381,5.33841585102518,0.147645475866639,0.00553660281334743,1.09957018488147e-05,5.53660281334743,4.27073268082015e-05,5.33841585102518e-05,5.33841585102518e-05,5.93157316780576e-05,0.0965355488431317,0.0967443402186385,0,0
Cherries,TRIFLOXYSTROBIN,3.99847232670616,3.30552640994844,0.168893825254853,0.000563871897116285,0.00458178932291935,7.3311466517267e-06,4.58178932291935,0.00767699205703875,0.0153539841140775,0.0318667594820477,8.75097540180583e-05,0.00037531961167745,0.0553605650188594,0,0
Cherries,TRIFLURALIN,1.44779335413356,2.56160073510979,0.0102977706581177,5.41069974738104e-05,0.00292668109614727,1.72321579268676e-06,2.92668109614727,0.000117020121114974,4.20317169719089e-05,0.000844079562140794,0.000236730359956728,1.02977706581177e-05,0.00125015953084252,0,0
Cole crops,(S)-CYPERMETHRIN,0.0211049183232346,0.00378187222296794,3.57953374085376e-06,2.59507588980316e-09,2.90600452697182e-05,5.58428944076148e-08,0.0290600452697182,2.37055214626077e-06,1.70453987659703e-05,5.36661730262932e-08,2.20958872892207e-06,1.98862985602986e-06,2.36678356702093e-05,0,0
Cole crops,ACETAMIPRID,0.364376394829013,0.0644323540436203,0.00912395031715011,6.06460277275329e-06,5.65971922509492e-05,6.46368322950305e-08,0.0565971922509492,9.12395031715011e-08,1.83211853758034e-07,9.28173989537143e-08,9.12395031715011e-06,3.25855368469647e-06,1.27497727577298e-05,0,0
Cole crops,AZOXYSTROBIN,6.8843658554069,79.0425066628406,2.5222611468205,0.0781681052405133,0.010685395885829,0.000539816648008363,10.685395885829,0.00536651307834149,0.010966352812263,0.00700628096339028,0.000788206608381406,0.0120107673658119,0.0361381208281881,0,0
Cole crops,BETA-CYFLUTHRIN,0.23006254048045,0.147015021006991,0.000129634626995774,2.27104850559476e-07,0.000356146537453803,2.02281269583221e-06,0.356146537453803,0.00190639157346726,0.000447015955157841,6.4817313497887e-05,0.000154326936899731,0.000288076948879498,0.00286062872790222,0,0
Cole crops,BIFENTHRIN,0.891979835187647,9.7555955154545,0.000781800772459153,1.79372073451185e-05,0.00154889893913404,5.00041034872505e-05,1.54889893913404,0.00300692604791982,0.00710727974962867,9.51095830242279e-07,2.36909324987622e-06,2.98397241396623e-05,0.0101473657107683,0,0
Cole crops,BOSCALID,0.748471664279395,1.73546123130428,0.0723303369404827,0.0005238472801435,0.00130527940283397,3.61891183159296e-05,1.30527940283397,2.67890136816603e-05,1.35704196886459e-05,1.92880898507954e-05,1.85462402411494e-05,0,0,0,0
Cole crops,CARBARYL,0.440537665437177,0.0474046279499585,0.0863161927887669,2.53693179903556e-05,0.000659793226084304,6.67441359589664e-07,0.659793226084304,3.31985356879873e-05,0.0134869051232448,0.000143860321314611,6.30045202837714e-06,0.000663970713759745,0.0143342351460355,0,0
Cole crops,CHLORANTRANILIPROLE,0.648769111061013,9.65461461204929,0.257355570212466,0.00816497957682229,0.00102882112101335,4.62316088802898e-05,1.02882112101335,2.14462975177055e-05,0.022185825018316,6.43388925531165e-05,0.000128677785106233,0.0643388925531165,0.0867391805466096,0,0
Cole crops,CHLORTHAL-DIMETHYL,7.10979653588286,2.1542705528186,0.148465055972243,0.000146710425660489,0.0113744792733218,1.45824356743315e-05,11.3744792733218,3.15883097813283e-05,3.22750121678789e-05,1.48465055972243e-05,1.34968232702039e-05,0,0,0,0
Cole crops,DIAZINON,4.11656297041036,3.27682214523962,1.04675185456282,0.00120132748747942,0.00462903482580273,4.61486557666637e-06,4.62903482580273,0.000337661888568651,1.04675185456282,0.00016355497727544,0,0.0455109501983834,0,2,0
Cole crops,DIFENOCONAZOLE,4.27336145014812,23.9815627138724,0.249029330727396,0.00463378589950991,0.00626272465466309,0.000208118998105504,6.26272465466309,0.000226390300661269,0.000323414715230385,0.00778216658523113,9.96117322909585e-05,0.000323414715230385,0.00875499804864413,0,0
Cole crops,DIMETHOATE,2.75730028953807,4.64111981779899,14.2245139303125,0.0221808225595232,0.00515095531769707,4.70614023840371e-06,5.15095531769707,0.000471010395043462,0.00711225696515627,0.000157350817813192,0.000153612461450459,11.0267549847384,11.0346492153779,0,25
Cole crops,DIMETHOMORPH,0.117108061578672,0.0564504759065072,0.0189654320432566,2.56693023916626e-05,0.000163267339869642,1.21034872941406e-06,0.163267339869642,3.109087220206e-06,9.43553832997842e-07,6.49501097371802e-07,1.89654320432566e-05,0,0,0,0
Cole crops,ESFENVALERATE,0.567179089610343,1.94571099448885,0.000508009563179573,1.15995437275805e-06,0.000937009615378468,4.30311951161463e-06,0.937009615378468,0.00508009563179573,0.00188151690066509,7.8155317412242e-05,5.90708794394852e-05,0.0039077658706121,0.0110066045999246,0,0
Cole crops,FENAMIDONE,0.195198400607857,0.041559704577607,0.0387548489758704,1.3703607532358e-05,0.0003086809896756,1.07229838474836e-06,0.3086809896756,5.237141753496e-05,0.000203972889346686,1.00924085874663e-05,4.40396011089437e-05,0,0,0,0
Cole crops,FLONICAMID,0.0259679636006464,0.0184483843340348,0.989842225482399,5.86481472731706e-05,3.4151516470659e-05,8.25015088381549e-09,0.034151516470659,9.898422254824e-06,9.898422254824e-06,9.898422254824e-06,8.31800189481008e-06,4.949211127412e-06,4.29624797866941e-05,0,0
Cole crops,FLUBENDIAMIDE,0.130615002728449,1.69132674740557,0.00987560166437095,0.000278621368981351,0.000246310909005819,9.54094489509988e-06,0.246310909005819,0.000164593361072849,0.000164593361072849,0.000143124661802478,0.000180871825354779,8.31279601378026e-06,0.000661496005316736,0,0
Cole crops,FLUOPYRAM,0.129619238261901,0.149846499899811,0.0333640311020416,0.000100329743477078,0.000199165704411956,4.1838667904228e-06,0.199165704411956,3.40449296959608e-05,3.33640311020416e-07,2.95256912407448e-05,1.4381047888811e-05,0,0,0,0
Cole crops,FLUPYRADIFURONE,0.153531995458168,0.779770138628894,0.269188321055312,0.00169823871676104,0.000224392642715228,2.17566130096417e-06,0.224392642715228,3.81827405752215e-06,3.46892166308391e-06,2.69188321055312e-06,3.97619381174759e-06,0,0,0,0
Cole crops,FLUXAPYROXAD,0.0353175923874567,0.0378748369473397,0.00374134684114099,8.59177144855949e-06,6.08883007137139e-05,7.55562517597319e-07,0.0608883007137139,8.02864129000212e-06,5.51821068014895e-07,5.34478120162998e-06,1.70837755303242e-06,0,0,0,0
Cole crops,"GLYPHOSATE, POTASSIUM SALT",8.19757699062005,0.471081697827042,0.394169211451255,0.000237418315718422,0.0093169768745527,2.1796060980792e-05,9.3169768745527,3.94169211451255e-06,3.94169211451255e-06,2.07457479711187e-05,3.28474342876046e-05,3.94169211451255e-05,0.000100893487632874,0,0
Cole crops,IMIDACLOPRID,2.27287052563258,30.2807074500905,1.95423621510157,0.0373876325556535,0.00433261833829402,0.000123716390181709,4.33261833829402,2.3545014639778e-05,2.29910142953126e-05,0.000195423621510157,0,0.0355315675473013,0,0,0
Cole crops,INDOXACARB,0.314467310445274,0.051456935770044,0.00276132546701051,3.44377474356746e-06,0.000340389366476414,6.52716221730194e-07,0.340389366476414,1.62430909824148e-05,1.62430909824148e-05,3.49534869241837e-05,3.28729222263156e-05,0,0,0,0
Cole crops,LAMBDA-CYHALOTHRIN,0.895734514240113,8.04519861658256,0.000579089788596807,1.25147164509855e-05,0.00140125536950065,4.46504284330235e-05,1.40125536950065,0.00275757042188956,0.00251778168955134,0.000115817957719361,0.00113994052873387,0.000386059859064538,0.00691717045695867,0,0
Cole crops,MALATHION,1.6708038223471,0.0749095275840572,0.025156718024431,1.84961725502072e-05,0.000413564034699203,1.91222839480335e-07,0.413564034699203,0.00139759544580172,0.03593816860633,1.93513215572546e-06,1.04819658435129e-06,0.0628917950610775,0.100230542441949,0,0
Cole crops,METHOMYL,1.73403769248961,0.35109738270664,0.88168161394573,0.000740480145204934,0.00204431885134434,3.37804354085483e-06,2.04431885134434,0.00139949462531068,0.11601073867707,8.8168161394573e-06,0,0.0275525504358041,0,0,0
Cole crops,METHOXYFENOZIDE,3.71589958443401,38.5338380534347,1.27428943102367,0.031759637419405,0.00531090392449932,0.000154192906360522,5.31090392449932,0.000303402245481825,0.000344402548925315,0.000374791009124608,0,0.00495832463433333,0,0,0
Cole crops,OXYFLUORFEN,3.53455124984629,35.7647985553859,0.0641003214902313,0.0017147314761507,0.00573800165956458,0.000136873203951243,5.73800165956458,0.000256401285960925,0.00089028224291988,3.20501607451157e-05,0.0457859439215938,0,0,0,0
Cole crops,PARAQUAT DICHLORIDE,6.83409850463806,14.1425959398794,0.00402045362935835,1.98435340079215e-05,0.0104260569581523,0.000157617661118494,10.4260569581523,2.68030241957223e-07,3.35037802446529e-06,1.25639175917448e-05,4.56869730608903e-05,0,0,0,0
Cole crops,PENTHIOPYRAD,0.328124368161189,0.0985151837210986,0.0291982646912287,3.46208760726473e-05,0.000594256398375828,4.39944660212285e-06,0.594256398375828,0.000100683671349065,2.1158162819731e-05,1.84799143615372e-05,2.41307972654783e-05,0,0,0,0
Cole crops,PYRACLOSTROBIN,0.147043813524364,0.0859214217901729,0.00119292674535572,2.25847807740324e-06,0.000224170150157697,3.19160453207973e-06,0.224170150157697,0.000198821124225953,7.45579215847324e-05,1.41509696957974e-06,6.93562061253324e-07,0,0,0,0
Cole crops,THIAMETHOXAM,0.203525895904076,0.137159283088821,0.211673329701023,0.000335093189502946,0.000313323896935571,1.38540096686314e-06,0.313323896935571,1.69338663760818e-06,2.11673329701023e-06,2.11673329701023e-06,2.35192588556692e-06,0.00382772748103116,0.00383600626014836,0,0
Cole crops,TRIFLOXYSTROBIN,0.0517919587661738,0.00195401794511599,0.000769145101529558,1.2325545909142e-07,3.44812365790011e-05,6.65286389138889e-08,0.0344812365790011,3.49611409786163e-05,6.99222819572325e-05,0.000145121717269728,3.9852077799459e-07,1.70921133673235e-06,0.000252112872320304,0,0
Cole crops,TRIFLURALIN,0.251856507799869,0.511241660518867,0.00102360290858234,1.13966930963692e-05,0.000331911469656455,8.3853341510223e-06,0.331911469656455,1.16318512338903e-05,4.17797105543814e-06,8.39018777526511e-05,2.35311013467205e-05,1.02360290858234e-06,0.000124266404297282,0,0
"Corn, sorghum, and sudan",(S)-CYPERMETHRIN,11.9190043813141,85.4167655379289,0.00467003052853124,3.98468792386204e-05,0.0250782042714767,0.000163328319985759,25.0782042714767,0.00309273544935843,0.0222382406120535,7.00154502028671e-05,0.00288273489415508,0.00259446140473958,0.0308781878105095,0,0
"Corn, sorghum, and sudan","2,4-D",12.3044558186661,18.4909541056832,24.3885733239284,0.108309027709069,0.0147718195494098,0.000132340830660511,14.7718195494098,0.000243885733239284,0.000181733035200659,0.00100779228611274,0.0090328049347883,0.00628571477420835,0.0167519307635493,0,0
"Corn, sorghum, and sudan","2,4-D, 2-ETHYLHEXYL ESTER",15.9548324528336,3.71944591483125,14.3438252578646,0.0193365086525037,0.0156582509214247,4.13675443499839e-05,15.6582509214247,0.0833943328945617,0.00843754426933213,0.0943672714333199,0.0434661371450443,0,0,0,0
"Corn, sorghum, and sudan","2,4-D, BUTOXYETHANOL ESTER",0.552132755611621,0.200294419674633,1.02776329001445,0.000811476137380989,0.000219841157253834,1.5258751498203e-07,0.219841157253834,0.00480263219632922,0.000604566641184972,0.00676160059220034,0.00311443421216501,0,0,0,0
"Corn, sorghum, and sudan","2,4-D, DIETHANOLAMINE SALT",9.0829035385301,9.99435246893499,21.1840761926157,0.0473406347624398,0.0187134830801415,4.25266465819758e-05,18.7134830801415,0.000519217553740581,0.000180905859885702,0.000499035952711796,0.0708023936918975,0.00545981345170508,0.0774613665099406,0,0
"Corn, sorghum, and sudan","2,4-D, DIMETHYLAMINE SALT",63.5054432914243,858.107662837226,81.6086193046286,3.46294274103343,0.102956749425685,0.00295761892129565,102.956749425685,0.000164865897585108,0.000816086193046286,0.00134445830814874,0.0544202582719583,0.0210331493053167,0.0777788179760551,0,0
"Corn, sorghum, and sudan","2,4-D, ISOOCTYL ESTER",0.000338547990509241,5.5350639880809e-05,0.00107346826803815,3.44222466902636e-07,2.36218692743974e-07,1.46627839466064e-12,0.000236218692743974,6.24109458161716e-06,6.31451922375383e-07,7.0622912370931e-06,3.25293414557016e-06,0,0,0,0
"Corn, sorghum, and sudan","2,4-DB ACID",0.881647190189551,0.117392369271204,0.953375853727261,0.00130080906577053,0.00117864607628479,5.09710730489788e-06,1.17864607628479,0.000272393101064932,3.81350341490904e-05,0.000866705321570237,1.38572071762683e-05,0,0,0,0
"Corn, sorghum, and sudan","4-(2,4-DB), DIMETHYLAMINE SALT",3.3092291362643,4.11963691648324,1.60214746875547,0.00896212041038972,0.00486422395607029,5.58125328302474e-05,4.86422395607029,0.00045775641964442,6.40858987502187e-05,0.00145649769886861,2.32870271621434e-05,0,0,0,0
"Corn, sorghum, and sudan",ACETAMIPRID,0.599819098413614,0.431230137285215,0.201119625170564,0.000249743636456957,0.0012530210050009,8.50602171179065e-07,1.2530210050009,2.01119625170564e-06,4.03854669017197e-06,2.04597787559068e-06,0.000201119625170564,7.18284375609158e-05,0.000281043783548948,0,0
"Corn, sorghum, and sudan",ALLETHRIN,0.0508921696820143,0.0468629717435896,0.00173718862288462,5.8426155083442e-06,6.83065109945998e-05,2.40128268568553e-07,0.0683065109945998,9.1430980151822e-08,8.27232677564104e-05,0,0,0,0,0,0
"Corn, sorghum, and sudan",ATRAZINE,71.0896956598543,123.805023259903,11.8044827966824,0.105803116701594,0.120865639566609,0.000275299940517668,120.865639566609,0.00262321839926276,0.000138876268196264,0.200075979604787,0.621288568246444,0.0118044827966824,0.835931125315372,0,0
"Corn, sorghum, and sudan","ATRAZINE, OTHER RELATED",1.76557147640052,9.52933763560397,0.550049353603162,0.0061730942660624,0.00328363750367042,1.83790918643269e-05,3.28363750367042,0.000122233189689592,6.47116886591956e-06,0.0093228704000536,0.0289499659791138,0.000550049353603162,0.0389515900913261,0,0
"Corn, sorghum, and sudan",AZOXYSTROBIN,2.24944209504713,12.7809534244725,0.458059436071664,0.00600315166978433,0.00346585836353555,3.23375198344446e-05,3.46585836353555,0.000974594544833327,0.00199156276552897,0.00127238732242129,0.000143143573772395,0.00218123540986507,0.00656292361642105,0,0
"Corn, sorghum, and sudan",BETA-CYFLUTHRIN,0.367669015441148,0.724346325127371,0.000281850263424211,1.26939963047004e-06,0.000812843942675625,3.66026490893565e-06,0.812843942675625,0.00414485681506193,0.000971897460083487,0.000140925131712106,0.000335536027885966,0.000626333918720469,0.00621954935346396,0,0
"Corn, sorghum, and sudan",BIFENTHRIN,18.0495566834083,545.328945154849,0.00791877197120598,0.000538917672215332,0.0402927070855014,0.00305086247078655,40.2927070855014,0.0304568152738691,0.0719888361018725,9.6335425440462e-06,2.39962787006242e-05,0.000302243205007862,0.102781524401994,0,0
"Corn, sorghum, and sudan",BROMACIL,0.000173004843293196,0.000169361307378151,0.000731219509994399,9.16053290344598e-07,1.7412775444978e-07,5.41174593157842e-11,0.00017412775444978,2.03116530554e-08,6.14470176465881e-09,5.62476546149537e-05,1.624932244432e-05,0,0,0,0
"Corn, sorghum, and sudan",CARBARYL,28.6389820199168,16.0894754017256,8.00625964573974,0.00993589108703273,0.0217688804664016,2.93859992301146e-05,21.7688804664016,0.00307933063297683,1.25097806964684,0.0133437660762329,0.000584398514287573,0.0615866126595365,1.32957217752987,1,0
"Corn, sorghum, and sudan",CHLORANTRANILIPROLE,9.87651876949857,320.121450252348,2.38853688163209,0.195404625175016,0.0216006243162361,0.00209221336971915,21.6006243162361,0.000199044740136008,0.205908351864836,0.000597134220408023,0.00119426844081605,0.597134220408023,0.805033019674219,0,0
"Corn, sorghum, and sudan",CHLORFENAPYR,8.24128435274317e-05,2.74498922484615e-06,0,0,9.95229144495047e-14,0,9.95229144495047e-11,0,0,0,0,0,0,0,0
"Corn, sorghum, and sudan",CHLOROTHALONIL,37.650401964946,127.525362429824,2.16483117187748,0.012039988561198,0.061446200085781,0.000223922368107228,61.446200085781,0.12734301011044,0.0400894661458792,0.166525474759806,0.00746493507543958,0.0354890356045488,0.376911921696113,0,0
