huc,hru,pesticide,year,RI_fish,RI_invertebrate_water,RI_plant_nonvascular,RI_plant_vascular,RI_invertebrate_sed,RI_net
1.80E+11,Almonds,CHLORPYRIFOS,2015,1.20211578702389,300.528946755974,0.0626101972408279,0.0567035748596177,1252.20394481656,1554.05432113166
1.80E+11,Almonds,CHLORPYRIFOS,2016,1.28002716681019,320.006791702548,0.0666680816046975,0.0603786399438769,1333.36163209395,1654.77549768486
1.80E+11,Almonds,CHLORPYRIFOS,2017,0.10086560901986,25.216402254965,0.00525341713645105,0.00475781174621982,105.068342729021,130.395621821888
1.80E+11,Almonds,CHLORPYRIFOS,2018,0.00111835205761275,0.279588014403187,5.82475030006639e-05,5.2752455547771e-05,1.16495006001328,1.44576742643263
1.80E+11,Almonds,CHLORPYRIFOS,2019,1.77301965632382e-07,4.43254914080954e-05,9.23447737668654e-09,8.36330026567838e-09,0.000184689547533731,0.000229209938685101
1.80E+11,Almonds,CYPRODINIL,2015,0.000387810048147619,0.00424828280016255,0.000359470083090677,0.000121222077306843,0,0
1.80E+11,Almonds,CYPRODINIL,2016,1.23859361535649e-05,0.000135682300591324,1.14808100500351e-05,3.87160909599109e-06,0,0
1.80E+11,Almonds,CYPRODINIL,2017,0.00205101407906245,0.0224679269570023,0.00190113228097712,0.000641108162197212,0,0
1.80E+11,Almonds,CYPRODINIL,2018,0.0258640155589017,0.283328534077059,0.0239739528834435,0.0080846014911742,0,0
1.80E+11,Almonds,CYPRODINIL,2019,0.0346113105979762,0.379151175186921,0.0320820225158164,0.0108188402777072,0,0
1.80E+11,Almonds,DIFENOCONAZOLE,2015,0.012282546723723,0.0175464953196042,0.422212543627977,0.00540432055843811,0.0175464953196042,0.474992401549347
1.80E+11,Almonds,DIFENOCONAZOLE,2016,0.0139395116771875,0.0199135881102679,0.479170713903322,0.00613338513796252,0.0199135881102679,0.539070786939008
1.80E+11,Almonds,DIFENOCONAZOLE,2017,0.00629897881826132,0.00899854116894475,0.216527396877733,0.00277155068003498,0.00899854116894475,0.243595008713919
1.80E+11,Almonds,DIFENOCONAZOLE,2018,0.00166866313864533,0.00238380448377905,0.0573602953909333,0.000734211781003946,0.00238380448377905,0.0645307792781407
1.80E+11,Almonds,DIFENOCONAZOLE,2019,0.0040430228748547,0.00577574696407814,0.13897891132313,0.00177893006493607,0.00577574696407814,0.156352358191077
1.80E+11,Almonds,DIFLUBENZURON,2015,0,0,0,0,0,0
1.80E+11,Almonds,DIFLUBENZURON,2016,0,0,0,0,0,0
1.80E+11,Almonds,DIFLUBENZURON,2017,0,0,0,0,0,0
1.80E+11,Almonds,DIFLUBENZURON,2018,0.000741042955717812,0.0370521477858906,4.81677921216578e-06,0.000507029390754292,0.00370521477858906,0.0420102516901639
1.80E+11,Almonds,DIFLUBENZURON,2019,8.29464164977682e-06,0.000414732082488841,5.39151707235493e-08,5.67528112879467e-06,4.14732082488841e-05,0.00047022912868702
